txn_id,user_id,fraud_score,fraud_label
t_user_001_00166,user_001,0.14069682573035278,0
t_user_001_00167,user_001,0.15919226315474777,0
t_user_001_00168,user_001,0.1072398781254451,0
t_user_001_00169,user_001,0.13627090041397324,0
t_user_001_00170,user_001,0.14861230456015856,0
t_user_001_00171,user_001,0.14293546266626206,0
t_user_001_00172,user_001,0.8643898774354812,1
t_user_001_00173,user_001,0.40518862586741133,0
t_user_001_00174,user_001,0.23976451217893385,0
t_user_001_00175,user_001,0.1696483848087817,0
t_user_001_00176,user_001,0.7654893628210366,0
t_user_001_00177,user_001,0.12563504342607215,0
t_user_001_00178,user_001,0.22604727649482467,0
t_user_001_00179,user_001,0.37538676348878725,0
t_user_001_00180,user_001,0.21062733950842993,0
t_user_001_00181,user_001,0.7180067976633483,0
t_user_001_00182,user_001,0.1386239029149843,0
t_user_001_00183,user_001,0.33529668824444697,0
t_user_001_00184,user_001,0.1048166081389115,0
t_user_001_00185,user_001,0.15108983013929936,0
t_user_001_00186,user_001,0.20825450053862615,0
t_user_001_00187,user_001,0.11381001299231835,0
t_user_001_00188,user_001,0.2143284771551087,0
t_user_001_00189,user_001,0.19355520666968454,0
t_user_001_00190,user_001,0.1800708369408202,0
t_user_001_00191,user_001,0.20571308805646635,0
t_user_001_00192,user_001,0.23784276943813568,0
t_user_001_00193,user_001,0.11623326747870472,0
t_user_001_00194,user_001,0.19502736175617533,0
t_user_001_00195,user_001,0.1709003994315831,0
t_user_001_00196,user_001,0.20040597248773698,0
t_user_001_00197,user_001,0.16538409048517172,0
t_user_001_00198,user_001,0.11754387972708166,0
t_user_001_00199,user_001,0.21224805292832516,0
t_user_001_00200,user_001,0.3192883257686174,0
t_user_001_00201,user_001,0.21269225544577738,0
t_user_001_00202,user_001,0.3067102349614558,0
t_user_001_00203,user_001,0.3848965652122415,0
t_user_001_00204,user_001,0.12720357739347973,0
t_user_001_00205,user_001,0.286407415393055,0
t_user_001_00206,user_001,0.2659018901107693,0
t_user_001_00207,user_001,0.12539928207403864,0
t_user_001_00208,user_001,0.19466101034547006,0
t_user_001_00209,user_001,0.3454313110463326,0
t_user_001_00210,user_001,0.18227984751158607,0
t_user_001_00211,user_001,0.12444413517195653,0
t_user_001_00212,user_001,0.1874558158735103,0
t_user_001_00213,user_001,0.16156409795536547,0
t_user_001_00214,user_001,0.26789113927136826,0
t_user_001_00215,user_001,0.23973871230602992,0
t_user_001_00216,user_001,0.19485844576853578,0
t_user_001_00217,user_001,0.14772542187198845,0
t_user_001_00218,user_001,0.15192250173247196,0
t_user_001_00219,user_001,0.1675591159335405,0
t_user_001_00220,user_001,0.11632736238637331,0
t_user_001_00221,user_001,0.14021343890107574,0
t_user_001_00222,user_001,0.4182828508372539,0
t_user_001_00223,user_001,0.42683295909292523,0
t_user_001_00224,user_001,0.09420259944557714,0
t_user_001_00225,user_001,0.22195708954587465,0
t_user_001_00226,user_001,0.11124550479339904,0
t_user_001_00227,user_001,0.1929766435500866,0
t_user_001_00228,user_001,0.15776159456979952,0
t_user_001_00229,user_001,0.5027153567294663,0
t_user_001_00230,user_001,0.10164605502983637,0
t_user_001_00231,user_001,0.34836472584675493,0
t_user_001_00232,user_001,0.12326754707919653,0
t_user_001_00233,user_001,0.8828251194179452,1
t_user_001_00234,user_001,0.048058257789635926,0
t_user_001_00235,user_001,0.1920928090761842,0
t_user_001_00236,user_001,0.3950504495869284,0
t_user_001_00237,user_001,0.12593439732062137,0
t_user_001_00238,user_001,0.22036742064189718,0
t_user_001_00239,user_001,0.1665735917505687,0
t_user_001_00240,user_001,0.1751159039052449,0
t_user_001_00241,user_001,0.2742238370435799,0
t_user_001_00242,user_001,0.08178790958771592,0
t_user_001_00243,user_001,0.1472106607298888,0
t_user_001_00244,user_001,0.10436586548671783,0
t_user_001_00245,user_001,0.4461222264074192,0
t_user_001_00246,user_001,0.18064690817217016,0
t_user_001_00247,user_001,0.35338995900070436,0
t_user_001_00248,user_001,0.2206924410928724,0
t_user_001_00249,user_001,0.14446989607911614,0
t_user_001_00250,user_001,0.17722168523634907,0
t_user_001_00251,user_001,0.14911181832614645,0
t_user_001_00252,user_001,0.1251644125637996,0
t_user_001_00253,user_001,0.08734457043425889,0
t_user_001_00254,user_001,0.2124433252196525,0
t_user_001_00255,user_001,0.05464750287942978,0
t_user_001_00256,user_001,0.10669523550853319,0
t_user_001_00257,user_001,0.20180377717198855,0
t_user_001_00258,user_001,0.38268461188842623,0
t_user_001_00259,user_001,0.055616034281348724,0
t_user_001_00260,user_001,0.08758310464965388,0
t_user_001_00261,user_001,0.146168158208555,0
t_user_001_00262,user_001,0.14026456874674037,0
t_user_001_00263,user_001,0.3934325185069232,0
t_user_001_00264,user_001,0.19363388052084793,0
t_user_001_00265,user_001,0.41386796788121294,0
t_user_001_00266,user_001,0.08722072310126477,0
t_user_001_00267,user_001,0.09432062360442876,0
t_user_001_00268,user_001,0.14055728977172302,0
t_user_001_00269,user_001,0.28075043281531387,0
t_user_001_00270,user_001,0.42343436327493134,0
t_user_001_00271,user_001,0.12568786764500486,0
t_user_001_00272,user_001,0.3591901894969536,0
t_user_001_00273,user_001,0.23735378971118382,0
t_user_001_00274,user_001,0.09913336858291713,0
t_user_001_00275,user_001,0.21790617298713255,0
t_user_001_00276,user_001,0.4266649514324028,0
t_user_001_00277,user_001,0.18469902603719343,0
t_user_001_00278,user_001,0.20131097219400004,0
t_user_001_00279,user_001,0.08488343552624504,0
t_user_001_00280,user_001,0.5944529217142889,0
t_user_001_00281,user_001,0.6659858464471788,0
t_user_001_00282,user_001,0.385751279308584,0
t_user_001_00283,user_001,0.19255852580153157,0
t_user_001_00284,user_001,0.12668785987556933,0
t_user_001_00285,user_001,0.16454863486230922,0
t_user_001_00286,user_001,0.36932690996117823,0
t_user_001_00287,user_001,0.04843079285232693,0
t_user_001_00288,user_001,0.16240414885902293,0
t_user_001_00289,user_001,0.06829186265742877,0
t_user_001_00290,user_001,0.21345905520574454,0
t_user_001_00291,user_001,0.19750275602085648,0
t_user_001_00292,user_001,0.14993005674251733,0
t_user_001_00293,user_001,0.15462517236258305,0
t_user_001_00294,user_001,0.5678846169989822,0
t_user_001_00295,user_001,0.07769132497254298,0
t_user_001_00296,user_001,0.2144260327000388,0
t_user_001_00297,user_001,0.4575300033633264,0
t_user_001_00298,user_001,0.13657714229162887,0
t_user_001_00299,user_001,0.15862741326731356,0
t_user_001_00300,user_001,0.15196282333109887,0
t_user_001_00301,user_001,0.06005146597188489,0
t_user_001_00302,user_001,0.11296373726654142,0
t_user_001_00303,user_001,0.15158009064807834,0
t_user_001_00304,user_001,0.24812802160503059,0
t_user_001_00305,user_001,0.0962596468690077,0
t_user_001_00306,user_001,0.17495909066597867,0
t_user_001_00307,user_001,0.2340015115399957,0
t_user_001_00308,user_001,0.42686109247379883,0
t_user_001_00309,user_001,0.17785116997611453,0
t_user_001_00310,user_001,0.12433633268728932,0
t_user_001_00311,user_001,0.12995567053471052,0
t_user_001_00312,user_001,0.2425329919713506,0
t_user_001_00313,user_001,0.4082457078190565,0
t_user_001_00314,user_001,0.9040580268800087,1
t_user_001_00315,user_001,0.3540074785052285,0
t_user_001_00316,user_001,0.1466018345564259,0
t_user_001_00317,user_001,0.08400087292266398,0
t_user_001_00318,user_001,0.17868842725376724,0
t_user_001_00319,user_001,0.17860411558231135,0
t_user_001_00320,user_001,0.447296476578632,0
t_user_001_00321,user_001,0.21346505160490095,0
t_user_001_00322,user_001,0.3883530730074712,0
t_user_001_00323,user_001,0.19440159394801843,0
t_user_001_00324,user_001,0.11771679991832885,0
t_user_001_00325,user_001,0.07965440396445611,0
t_user_001_00326,user_001,0.24162426410438695,0
t_user_001_00327,user_001,0.04461538520305819,0
t_user_001_00328,user_001,0.8138153360768016,0
t_user_001_00329,user_001,0.6691797422913939,0
t_user_001_00330,user_001,0.10680432911012203,0
t_user_001_00331,user_001,0.12604292581074125,0
t_user_001_00332,user_001,0.33433551262710987,0
t_user_001_00333,user_001,0.5213626692453791,0
t_user_001_00334,user_001,0.1524890350744658,0
t_user_001_00335,user_001,0.14420452309879173,0
t_user_001_00336,user_001,0.15959868719449563,0
t_user_001_00337,user_001,0.40852711829527055,0
t_user_001_00338,user_001,0.3683708801789707,0
t_user_001_00339,user_001,0.14520956859883077,0
t_user_001_00340,user_001,0.2266040078092561,0
t_user_001_00341,user_001,0.08710384419559658,0
t_user_001_00342,user_001,0.13206557947698586,0
t_user_001_00343,user_001,0.20905905582476894,0
t_user_001_00344,user_001,0.07086870161027112,0
t_user_001_00345,user_001,0.20650855244948135,0
t_user_001_00346,user_001,0.23977895150580553,0
t_user_001_00347,user_001,0.12745089776335036,0
t_user_001_00348,user_001,0.12755281756437561,0
t_user_001_00349,user_001,0.1965432924247399,0
t_user_001_00350,user_001,0.1948785584231975,0
t_user_001_00351,user_001,0.4084316828007791,0
t_user_001_00352,user_001,0.16694525601423452,0
t_user_001_00353,user_001,0.2628021395054786,0
t_user_001_00354,user_001,0.3705332140860834,0
t_user_001_00355,user_001,0.8329045565118027,0
t_user_001_00356,user_001,0.182777702460044,0
t_user_001_00357,user_001,0.22691206990862883,0
t_user_001_00358,user_001,0.2337104861346233,0
t_user_001_00359,user_001,0.15371718248275537,0
t_user_001_00360,user_001,0.1629195869069263,0
t_user_001_00361,user_001,0.2483961940431439,0
t_user_001_00362,user_001,0.14015967832380336,0
t_user_001_00363,user_001,0.10490004566919332,0
t_user_001_00364,user_001,0.16846365689944842,0
t_user_001_00365,user_001,0.1310430741741065,0
t_user_001_00366,user_001,0.20861576509397023,0
t_user_001_00367,user_001,0.20596221026371478,0
t_user_001_00368,user_001,0.1319768892177171,0
t_user_001_00369,user_001,0.18667994124062998,0
t_user_001_00370,user_001,0.09770054743651801,0
t_user_001_00371,user_001,0.23871310884367133,0
t_user_001_00372,user_001,0.17944295662268991,0
t_user_001_00373,user_001,0.1565345042636897,0
t_user_001_00374,user_001,0.1320694057129323,0
t_user_001_00375,user_001,0.6316975721322029,0
t_user_001_00376,user_001,0.051279999958542655,0
t_user_001_00377,user_001,0.06361980334635167,0
t_user_001_00378,user_001,0.19938996534988146,0
t_user_001_00379,user_001,0.21903296154022828,0
t_user_001_00380,user_001,0.07172636762047988,0
t_user_001_00381,user_001,0.22731649596358058,0
t_user_001_00382,user_001,0.16937318378012411,0
t_user_001_00383,user_001,0.638308413400563,0
t_user_001_00384,user_001,0.46056347374325585,0
t_user_001_00385,user_001,0.24637208684437994,0
t_user_001_00386,user_001,0.1215079834833268,0
t_user_001_00387,user_001,0.172038161644557,0
t_user_001_00388,user_001,0.07537398196006577,0
t_user_001_00389,user_001,0.335152885596514,0
t_user_001_00390,user_001,0.2235517500899871,0
t_user_001_00391,user_001,0.5526409788642941,0
t_user_001_00392,user_001,0.2651814563641655,0
t_user_001_00393,user_001,0.12785939493003637,0
t_user_001_00394,user_001,0.11804233491038019,0
t_user_001_00395,user_001,0.2600450016652418,0
t_user_001_00396,user_001,0.24846022912366755,0
t_user_001_00397,user_001,0.11977455480220658,0
t_user_001_00398,user_001,0.8316215428387682,0
t_user_001_00399,user_001,0.23116773536811042,0
t_user_001_00400,user_001,0.08715422560911742,0
t_user_001_00401,user_001,0.08815678779532302,0
t_user_001_00402,user_001,0.25001119713212355,0
t_user_001_00403,user_001,0.19379500858565876,0
t_user_001_00404,user_001,0.2337450465016129,0
t_user_001_00405,user_001,0.1152214386907096,0
t_user_001_00406,user_001,0.10628558972313315,0
t_user_001_00407,user_001,0.20407656839585392,0
t_user_001_00408,user_001,0.45477751981609593,0
t_user_001_00409,user_001,0.37250039350662933,0
t_user_001_00410,user_001,0.1507181830787902,0
t_user_001_00411,user_001,0.25357390833204985,0
t_user_001_00412,user_001,0.23815951266980942,0
t_user_001_00413,user_001,0.13884105388475354,0
t_user_001_00414,user_001,0.12245013097419712,0
t_user_001_00415,user_001,0.11263132008839129,0
t_user_001_00416,user_001,0.21790819588294577,0
t_user_001_00417,user_001,0.11541563750850707,0
t_user_001_00418,user_001,0.12458364398309195,0
t_user_001_00419,user_001,0.5645552497963898,0
t_user_001_00420,user_001,0.1882250609335548,0
t_user_001_00421,user_001,0.3198585867359181,0
t_user_001_00422,user_001,0.4622286174120943,0
t_user_001_00423,user_001,0.9094473780910355,1
t_user_001_00424,user_001,0.17364653273717245,0
t_user_001_00425,user_001,0.5058151323195544,0
t_user_001_00426,user_001,0.5903411836217826,0
t_user_001_00427,user_001,0.08847590756544914,0
t_user_001_00428,user_001,0.1273609373792697,0
t_user_001_00429,user_001,0.22450215682704303,0
t_user_001_00430,user_001,0.21734100611597845,0
t_user_001_00431,user_001,0.1769099229919955,0
t_user_001_00432,user_001,0.13286853522395503,0
t_user_001_00433,user_001,0.8092812563322027,0
t_user_001_00434,user_001,0.17803974400175746,0
t_user_001_00435,user_001,0.20560258021048158,0
t_user_001_00436,user_001,0.3895681185915565,0
t_user_001_00437,user_001,0.15289378882071372,0
t_user_001_00438,user_001,0.10030733423968187,0
t_user_001_00439,user_001,0.21500088680426063,0
t_user_001_00440,user_001,0.07961607966018536,0
t_user_001_00441,user_001,0.8601992883674413,1
t_user_001_00442,user_001,0.11258891391360056,0
t_user_001_00443,user_001,0.07518817673498966,0
t_user_001_00444,user_001,0.5945775439993644,0
t_user_001_00445,user_001,0.19733286233921263,0
t_user_001_00446,user_001,0.12865236993824314,0
t_user_001_00447,user_001,0.21096364869927053,0
t_user_001_00448,user_001,0.5986322974240168,0
t_user_001_00449,user_001,0.16545879139280256,0
t_user_001_00450,user_001,0.1359533754379641,0
t_user_001_00451,user_001,0.3289618589039984,0
t_user_001_00452,user_001,0.165916337369356,0
t_user_001_00453,user_001,0.404213451088053,0
t_user_001_00454,user_001,0.19089540296081806,0
t_user_001_00455,user_001,0.37869207359547974,0
t_user_001_00456,user_001,0.13314568401234778,0
t_user_001_00457,user_001,0.21891688224675912,0
t_user_001_00458,user_001,0.1350239252473792,0
t_user_001_00459,user_001,0.29694459185737043,0
t_user_001_00460,user_001,0.302941404869948,0
t_user_001_00461,user_001,0.19102876648430026,0
t_user_001_00462,user_001,0.0714884820257524,0
t_user_001_00463,user_001,0.2711826075650815,0
t_user_001_00464,user_001,0.15441274733557184,0
t_user_001_00465,user_001,0.5276824210262665,0
t_user_001_00466,user_001,0.1179559128221493,0
t_user_001_00467,user_001,0.296194368999842,0
t_user_001_00468,user_001,0.7829900501175859,0
t_user_001_00469,user_001,0.3602691364688816,0
t_user_001_00470,user_001,0.191694986558504,0
t_user_001_00471,user_001,0.3176938184666956,0
t_user_001_00472,user_001,0.4654402488577945,0
t_user_001_00473,user_001,0.12818536799130692,0
t_user_001_00474,user_001,0.23211117929491726,0
t_user_001_00475,user_001,0.29284156301949704,0
t_user_001_00476,user_001,0.21336831165642392,0
t_user_001_00477,user_001,0.3957347624053105,0
t_user_001_00478,user_001,0.657320892595499,0
t_user_001_00479,user_001,0.07374939676048559,0
t_user_001_00480,user_001,0.7997206830167611,0
t_user_001_00481,user_001,0.14627054480480967,0
t_user_001_00482,user_001,0.37015005299731274,0
t_user_001_00483,user_001,0.4223255254625233,0
t_user_001_00484,user_001,0.18605716271155995,0
t_user_001_00485,user_001,0.1218100318135232,0
t_user_001_00486,user_001,0.09937489601558146,0
t_user_001_00487,user_001,0.39955439579211205,0
t_user_001_00488,user_001,0.19691453340841114,0
t_user_001_00489,user_001,0.3645854057680689,0
t_user_001_00490,user_001,0.3471368988480351,0
t_user_001_00491,user_001,0.22609126968958357,0
t_user_001_00492,user_001,0.18548943198903914,0
t_user_001_00493,user_001,0.41075114223888304,0
t_user_001_00494,user_001,0.1646279779975073,0
t_user_001_00495,user_001,0.2708604586952256,0
t_user_001_00496,user_001,0.11563210622255723,0
t_user_001_00497,user_001,0.22782160896074788,0
t_user_001_00498,user_001,0.4398735847320126,0
t_user_001_00499,user_001,0.4122623173947542,0
t_user_001_00500,user_001,0.1352906698172648,0
t_user_001_00501,user_001,0.174778485458337,0
t_user_001_00502,user_001,0.23924627349439778,0
t_user_001_00503,user_001,0.09866614753451704,0
t_user_001_00504,user_001,0.8731928993537531,1
t_user_001_00505,user_001,0.23674809775799852,0
t_user_001_00506,user_001,0.244593621907183,0
t_user_001_00507,user_001,0.1941274561367479,0
t_user_001_00508,user_001,0.3250393035890381,0
t_user_001_00509,user_001,0.2089157564407881,0
t_user_001_00510,user_001,0.12225759615941549,0
t_user_001_00511,user_001,0.1549579940365213,0
t_user_001_00512,user_001,0.06272073987464727,0
t_user_001_00513,user_001,0.15431765061142452,0
t_user_001_00514,user_001,0.37155846946421284,0
t_user_001_00515,user_001,0.09033966397724466,0
t_user_001_00516,user_001,0.19897431843041338,0
t_user_001_00517,user_001,0.8799736912088196,1
t_user_001_00518,user_001,0.26451859416853035,0
t_user_001_00519,user_001,0.1761399205432023,0
t_user_001_00520,user_001,0.15027108102570802,0
t_user_001_00521,user_001,0.25104476023936384,0
t_user_001_00522,user_001,0.18469862462819658,0
t_user_001_00523,user_001,0.18186100281802017,0
t_user_001_00524,user_001,0.08363379535104928,0
t_user_001_00525,user_001,0.17355957757789842,0
t_user_001_00526,user_001,0.1624260416609003,0
t_user_001_00527,user_001,0.17475476800301515,0
t_user_001_00528,user_001,0.2208781632399413,0
t_user_001_00529,user_001,0.20092631469735137,0
t_user_001_00530,user_001,0.2051308340870914,0
t_user_001_00531,user_001,0.199865002638015,0
t_user_001_00532,user_001,0.28805227029492325,0
t_user_001_00533,user_001,0.1087678874330275,0
t_user_001_00534,user_001,0.12590247004912997,0
t_user_001_00535,user_001,0.16182269681322978,0
t_user_001_00536,user_001,0.36586711645050135,0
t_user_001_00537,user_001,0.2518466425780721,0
t_user_001_00538,user_001,0.2818423392661463,0
t_user_001_00539,user_001,0.10174545180528781,0
t_user_001_00540,user_001,0.21683984073021317,0
t_user_001_00541,user_001,0.1462523127329986,0
t_user_001_00542,user_001,0.3200081378188032,0
t_user_001_00543,user_001,0.20483578840961753,0
t_user_001_00544,user_001,0.22953819597335898,0
t_user_001_00545,user_001,0.24187959804876102,0
t_user_001_00546,user_001,0.25189753640131685,0
t_user_001_00547,user_001,0.08564605038087175,0
t_user_001_00548,user_001,0.8521197692640607,1
t_user_001_00549,user_001,0.13698433879517233,0
t_user_001_00550,user_001,0.12724192881587215,0
t_user_001_00551,user_001,0.10903211917461984,0
t_user_001_00552,user_001,0.12140162636004447,0
t_user_001_00553,user_001,0.2733087921658629,0
t_user_001_00554,user_001,0.2294163101759332,0
t_user_001_00555,user_001,0.12007672762357631,0
t_user_001_00556,user_001,0.3292603744216926,0
t_user_001_00557,user_001,0.4486779418195002,0
t_user_001_00558,user_001,0.2231302445212044,0
t_user_001_00559,user_001,0.187260925223769,0
t_user_001_00560,user_001,0.12714142079617666,0
t_user_001_00561,user_001,0.40458603886771427,0
t_user_001_00562,user_001,0.13943689684968383,0
t_user_001_00563,user_001,0.2914463318318116,0
t_user_001_00564,user_001,0.34447148164477825,0
t_user_001_00565,user_001,0.19570730082105461,0
t_user_001_00566,user_001,0.2409941810058432,0
t_user_001_00567,user_001,0.16637357286667567,0
t_user_001_00568,user_001,0.5474670511679269,0
t_user_001_00569,user_001,0.1966446792627225,0
t_user_001_00570,user_001,0.5710912228547846,0
t_user_001_00571,user_001,0.17592947241860926,0
t_user_001_00572,user_001,0.14833612890216477,0
t_user_001_00573,user_001,0.21366766020059272,0
t_user_001_00574,user_001,0.08414239090069543,0
t_user_001_00575,user_001,0.08156778232230974,0
t_user_001_00576,user_001,0.4244198579126995,0
t_user_001_00577,user_001,0.34757626482504717,0
t_user_001_00578,user_001,0.48859119822041525,0
t_user_001_00579,user_001,0.21354423078338133,0
t_user_001_00580,user_001,0.4280553721217897,0
t_user_001_00581,user_001,0.3589483903651054,0
